"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Bifidobacterium"	"DMM"	"DMM4"	"DMMDMM4"	-0.278170263882825	0.0814786249515754	0.511586704733708	0.507019307736385	0.860083500192415	0.000381236386413518	0.00285927289810139	NA	"abundance"	156	99
"Bifidobacterium"	"DMM"	"DMM3"	"DMMDMM3"	0.0308024302885064	-0.32416067819199	0.503433406709561	0.527862218619445	0.878310164590861	0.00579637574569318	0.0262477392257804	NA	"abundance"	156	99
"Parvimonas"	"DMM"	"DMM2"	"DMMDMM2"	1.07337610510441	0.122087243445568	2.07947968858354	0.648436437763884	0.992454242531747	2.17763609901464e-07	8.71054439605854e-06	NA	"abundance"	156	74
"Parvimonas"	"DMM"	"DMM3"	"DMMDMM3"	-0.0522807010132174	-0.32416067819199	2.09380463191775	0.897754109256616	1	7.2110121476266e-05	0.000786655870650174	NA	"abundance"	156	74
"[Ruminococcus]"	"DMM"	"DMM5"	"DMMDMM5"	1.58235965688022e-14	0	2.259634992978	0.999999999999994	1	0.00883959049205612	0.0385727585107904	NA	"prevalence"	156	155
"Coprococcus"	"DMM"	"DMM4"	"DMMDMM4"	3.3517330519705e-14	0	2.00560702066319	0.999999999999987	1	2.19370624127645e-06	4.38741248255289e-05	NA	"prevalence"	156	155
"Dorea"	"DMM"	"DMM2"	"DMMDMM2"	-9.24344764064253e-15	0	1.84271069699339	0.999999999999996	1	0.001701583876488	0.010209503258928	NA	"prevalence"	156	154
"Dorea"	"DMM"	"DMM4"	"DMMDMM4"	-1.59611551600887e-14	0	2.00560702066313	0.999999999999994	1	0.00243121311038003	0.0129664699220268	NA	"prevalence"	156	154
"Lachnospira"	"DMM"	"DMM5"	"DMMDMM5"	-6.16297922289721e-15	0	2.25963499297795	0.999999999999998	1	0.0296830870762308	0.0993418692805618	NA	"prevalence"	156	154
"Parabacteroides"	"DMM"	"DMM4"	"DMMDMM4"	-1.59611551600887e-14	0	2.00560702066313	0.999999999999994	1	0.00115188211512626	0.00789862021800866	NA	"prevalence"	156	154
"Phascolarctobacterium"	"DMM"	"DMM3"	"DMMDMM3"	-3.21641469534259e-14	0	1.84271069699344	0.999999999999986	1	0.0194894855818523	0.0766799432728614	NA	"prevalence"	156	155
"Phascolarctobacterium"	"DMM"	"DMM5"	"DMMDMM5"	1.58235965688022e-14	0	2.259634992978	0.999999999999994	1	0.00405132865364105	0.0198432423851807	NA	"prevalence"	156	155
"Unclassified Christensenellaceae"	"DMM"	"DMM2"	"DMMDMM2"	8.77616100300666e-15	0	1.84271069699351	0.999999999999996	1	0.0104487789222927	0.0439948586201799	NA	"prevalence"	156	152
"Unclassified Tenericutes"	"DMM"	"DMM2"	"DMMDMM2"	-3.85931326643908e-14	0	1.84271069699341	0.999999999999983	1	0.0028200525913322	0.0147133178678202	NA	"prevalence"	156	149
"Methanobrevibacter"	"DMM"	"DMM2"	"DMMDMM2"	1.45088978750618	0	0.566027937044579	0.0103687494798706	0.0670623958294856	0.00235759810431546	0.0129664699220268	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	46
"Providencia"	"DMM"	"DMM3"	"DMMDMM3"	-1.16919298330093	0	0.49998788199744	0.0193642979012341	0.107848381366595	1.38963235429834e-06	3.33511765031602e-05	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	85
"Blautia"	"DMM"	"DMM6"	"DMMDMM6"	-4.14946386144315	0	1.87683069687643	0.0270435423577118	0.124803656140068	0.000380454473645875	0.00285927289810139	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	155
"Coprococcus"	"DMM"	"DMM6"	"DMMDMM6"	-4.14946386144315	0	1.87683069687643	0.0270435423577118	0.124803656140068	0.00237965724057476	0.0129664699220268	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	155
"Methanobrevibacter"	"DMM"	"DMM4"	"DMMDMM4"	1.2284850465199	0	0.607405333725049	0.0431234052716597	0.174671570847834	0.0178448983193262	0.0713795932773049	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	46
"Unclassified Christensenellaceae"	"DMM"	"DMM4"	"DMMDMM4"	-1.83658708241252	0	1.42805952285875	0.198418004458161	0.503579872074193	2.69680341391521e-08	1.61808204834912e-06	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	152
"Clostridium"	"DMM"	"DMM2"	"DMMDMM2"	-0.971443644335763	0	0.972697809190889	0.317934888464292	0.673508366676197	2.93225453362744e-07	9.60946587635902e-06	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	146
"[Eubacterium]"	"DMM"	"DMM6"	"DMMDMM6"	5.20708653707789	0	5.6387827077748	0.355777120097732	0.73162371876508	7.19825671824381e-06	0.000101622447786971	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	57
"Dialister"	"DMM"	"DMM4"	"DMMDMM4"	-1.26236542889197	0	1.5263786821154	0.408218398950796	0.781288032309913	1.56082480273767e-09	1.24865984219014e-07	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	153
"Unclassified S24-7"	"DMM"	"DMM4"	"DMMDMM4"	-1.26236542889197	0	1.5263786821154	0.408218398950796	0.781288032309913	1.91845246899636e-05	0.000230214296279563	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	153
"Prevotella"	"DMM"	"DMM3"	"DMMDMM3"	0.964920447155402	0	1.56341714761873	0.537111512533919	0.890007093083065	0.00541993681442055	0.0250150929896333	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	149
"Bilophila"	"DMM"	"DMM4"	"DMMDMM4"	1.0171172688229e-14	0	2.00560702066316	0.999999999999996	1	0.0102001687659496	0.0437150089969271	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	153
"Coprococcus"	"DMM"	"DMM3"	"DMMDMM3"	-2.98373362867472e-14	0	1.84271069699344	0.999999999999987	1	0.00016609553784952	0.00159451716335539	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	155
"Dialister"	"DMM"	"DMM2"	"DMMDMM2"	-8.33516975697705e-15	0	1.84271069699348	0.999999999999996	1	2.58742087932973e-06	4.77677700799334e-05	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	153
"Lachnospira"	"DMM"	"DMM2"	"DMMDMM2"	-9.24344764064253e-15	0	1.84271069699339	0.999999999999996	1	0.000535277947817825	0.00377843257283171	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	154
"Lachnospira"	"DMM"	"DMM4"	"DMMDMM4"	-1.59611551600887e-14	0	2.00560702066313	0.999999999999994	1	3.20315529211967e-07	9.60946587635902e-06	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	154
"Phascolarctobacterium"	"DMM"	"DMM2"	"DMMDMM2"	1.7101752192719e-14	0	1.84271069699346	0.999999999999993	1	1.6143822163861e-05	0.000203921964175086	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	155
"Phascolarctobacterium"	"DMM"	"DMM4"	"DMMDMM4"	3.73530041494644e-14	0	2.00560702066321	0.999999999999985	1	3.86475278757459e-06	6.62529049298501e-05	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	155
"Ruminococcus"	"DMM"	"DMM4"	"DMMDMM4"	-1.59611551600887e-14	0	2.00560702066313	0.999999999999994	1	0.000290386737841319	0.0025812154474784	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	154
"Unclassified [Barnesiellaceae]"	"DMM"	"DMM5"	"DMMDMM5"	-5.91396996136595e-15	0	2.25963499297793	0.999999999999998	1	0.0111313101863324	0.0460605938744789	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	153
"Unclassified Christensenellaceae"	"DMM"	"DMM3"	"DMMDMM3"	-1.29591268355172e-15	0	1.8427106969935	0.999999999999999	1	0.000203040969127932	0.00187422433041168	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	152
"Unclassified Proteobacteria"	"DMM"	"DMM2"	"DMMDMM2"	2.13150562570121e-14	0	1.84271069699341	0.999999999999991	1	0.00490436684382822	0.0235409608503755	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	152
"Unclassified Proteobacteria"	"DMM"	"DMM5"	"DMMDMM5"	4.30955626460805e-15	0	2.25963499297797	0.999999999999998	1	4.29212221320086e-13	5.15054665584103e-11	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	152
"Unclassified Proteobacteria"	"DMM"	"DMM6"	"DMMDMM6"	1.7291958666596e-14	0	5.76859693388056	0.999999999999998	1	2.72105102230302e-05	0.000310977259691774	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	152
"Unclassified Rikenellaceae"	"DMM"	"DMM2"	"DMMDMM2"	-9.24344764064253e-15	0	1.84271069699339	0.999999999999996	1	0.00641702138165967	0.0285200950295985	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	154
