"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Unclassified Rikenellaceae"	"DMM"	"DMM4"	"DMMDMM4"	-0.592031962183063	0.0814786249515754	0.189233884514515	0.0298025607841685	0.131327767851116	0.0298025607841685	0.0993418692805618	NA	"abundance"	156	154
"Faecalibacterium"	"DMM"	"DMM3"	"DMMDMM3"	0.366934795522045	-0.32416067819199	0.197092670317312	0.0302656673620745	0.131918832741216	0.0596153241032772	0.162587247554392	NA	"abundance"	156	154
"Unclassified Firmicutes"	"DMM"	"DMM4"	"DMMDMM4"	-0.532915842153087	0.0814786249515754	0.150199227303293	0.0328727457117552	0.141741623982945	0.0328727457117552	0.107368992576517	NA	"abundance"	156	156
"Providencia"	"DMM"	"DMM4"	"DMMDMM4"	1.15745278869105	0	0.549288774342584	0.0351015903746919	0.149741890853739	0.0689710591025512	0.179924502006655	NA	"prevalence"	156	85
"Parabacteroides"	"DMM"	"DMM3"	"DMMDMM3"	0.314028427710989	-0.32416067819199	0.174961607610819	0.036472718917445	0.15395326616732	0.071615178609659	0.184813364153959	NA	"abundance"	156	154
"Veillonella"	"DMM"	"DMM4"	"DMMDMM4"	1.12538945780968	0.0814786249515754	0.436710178646543	0.038884235625857	0.162422692562173	0.038884235625857	0.119643801925714	NA	"abundance"	156	91
"[Eubacterium]"	"DMM"	"DMM2"	"DMMDMM2"	1.00224055844754	0	0.487271269466913	0.039701318748786	0.162451314472073	0.0778264427871793	0.196614171251821	NA	"prevalence"	156	57
"Unclassified Tenericutes"	"DMM"	"DMM4"	"DMMDMM4"	-2.77477504644365	0	1.34755825759007	0.0394833920296823	0.162451314472073	0.077407845813195	0.196614171251821	NA	"prevalence"	156	149
"Ruminococcus"	"DMM"	"DMM5"	"DMMDMM5"	0.451110735272167	-0.174568388781452	0.212503433180664	0.0486651594258599	0.195147289297698	0.0949620211097755	0.237405052774439	NA	"abundance"	156	154
"Unclassified Tenericutes"	"DMM"	"DMM5"	"DMMDMM5"	0.698150533560355	-0.174568388781452	0.379900297010022	0.0514561556803267	0.204296222057535	0.100264575403255	0.248077299966817	NA	"abundance"	156	149
"Bacteroides"	"DMM"	"DMM6"	"DMMDMM6"	0.661256602986364	-1.62367419828121	0.465254405205628	0.0551971578560645	0.217000591179234	0.0551971578560645	0.152268021671902	NA	"abundance"	156	156
"Unclassified S24-7"	"DMM"	"DMM2"	"DMMDMM2"	-0.693541349499131	0.122087243445568	0.344323898531389	0.0562305689506981	0.218917069409999	0.109299261016877	0.267671659633168	NA	"abundance"	156	153
"Fusobacterium"	"DMM"	"DMM2"	"DMMDMM2"	2.21472980973106	0.122087243445568	1.0578363538488	0.057675235405091	0.222382398052322	1.74458816672088e-07	8.37402320026022e-06	NA	"abundance"	156	85
"Providencia"	"DMM"	"DMM6"	"DMMDMM6"	1.4654500728594	-1.62367419828121	1.20698772671211	0.0600619364171869	0.228486082586659	0.116516436628192	0.281351049275626	NA	"abundance"	156	85
"Oscillospira"	"DMM"	"DMM5"	"DMMDMM5"	0.37477351081472	-0.174568388781452	0.178132416425762	0.0633710976207547	0.234383751967895	0.0633710976207547	0.169894124452207	NA	"abundance"	156	156
"Unclassified Burkholderiaceae"	"DMM"	"DMM4"	"DMMDMM4"	2.52504412689325	0	1.36179575807035	0.0637102966695775	0.234383751967895	0.0637102966695775	0.169894124452207	NA	"prevalence"	156	19
"Unclassified Cyanobacteria"	"DMM"	"DMM4"	"DMMDMM4"	-2.52504412689331	0	1.36179575807031	0.0637102966695648	0.234383751967895	0.0014527760043651	0.00925222499113526	NA	"prevalence"	156	140
"Lachnobacterium"	"DMM"	"DMM3"	"DMMDMM3"	3.29434533616354	-0.32416067819199	1.79431777577672	0.0653312989545121	0.236016674601435	0.12639441928594	0.295579416253768	NA	"abundance"	156	19
"Unclassified Lachnospiraceae"	"DMM"	"DMM4"	"DMMDMM4"	-0.413420331859451	0.0814786249515754	0.111961375233388	0.0648354201492145	0.236016674601435	0.0648354201492145	0.170994514679247	NA	"abundance"	156	156
"Pseudomonas"	"DMM"	"DMM4"	"DMMDMM4"	-1.06340935759266	0.0814786249515754	0.575346901033854	0.0693878927516911	0.241952565160245	0.133961105842862	0.295579416253768	NA	"abundance"	156	66
"Unclassified Coriobacteriaceae"	"DMM"	"DMM3"	"DMMDMM3"	0.346268111909768	-0.32416067819199	0.269695440376499	0.0681800695559576	0.241952565160245	0.13171161722726	0.295579416253768	NA	"abundance"	156	149
"Unclassified Proteobacteria"	"DMM"	"DMM4"	"DMMDMM4"	1.16283608948537	0.0814786249515754	0.539798696026479	0.0682037678698999	0.241952565160245	0.131755781788149	0.295579416253768	NA	"abundance"	156	152
"Pseudomonas"	"DMM"	"DMM5"	"DMMDMM5"	1.06248597574648	0	0.584015183687218	0.0688690279370057	0.241952565160245	0.132995112865023	0.295579416253768	NA	"prevalence"	156	66
"Unclassified [Barnesiellaceae]"	"DMM"	"DMM3"	"DMMDMM3"	-0.993131564821258	-0.32416067819199	0.273716761187365	0.0713368184749658	0.24660400179708	0.137584695279801	0.295579416253768	NA	"abundance"	156	153
"Synergistes"	"DMM"	"DMM4"	"DMMDMM4"	-1.03682584300819	0	0.585711203869848	0.0766938663325415	0.262856755549993	0.147505783532049	0.295579416253768	NA	"prevalence"	156	123
"Unclassified Coriobacteriaceae"	"DMM"	"DMM6"	"DMMDMM6"	-2.68314721039687	0	1.53049279831031	0.0795803262636844	0.270438227387605	0.152827624199134	0.298200242339774	NA	"prevalence"	156	149
"Sutterella"	"DMM"	"DMM5"	"DMMDMM5"	0.468120883871501	-0.174568388781452	0.28598352296925	0.0814315912362233	0.274403933493492	0.156232078421183	0.299971482333586	NA	"abundance"	156	154
"Coprococcus"	"DMM"	"DMM5"	"DMMDMM5"	-1.06254530541561	-0.174568388781452	0.459493446500397	0.0874354364063312	0.29218008332449	0.167225917273097	0.318525556710661	NA	"abundance"	156	155
"Bilophila"	"DMM"	"DMM5"	"DMMDMM5"	0.421100731007598	-0.174568388781452	0.267926519424214	0.0923647801313394	0.306101461427001	0.176198307653968	0.332973179818523	NA	"abundance"	156	153
"Serratia"	"DMM"	"DMM4"	"DMMDMM4"	-1.2552538348957	0	0.762470079233049	0.0997021866871759	0.327709646406209	0.189463847344147	0.352490878779809	NA	"prevalence"	156	29
"Clostridium"	"DMM"	"DMM5"	"DMMDMM5"	0.512237733490509	-0.174568388781452	0.352052276134658	0.101984821132349	0.332487099789204	0.193568738523302	0.357357671119941	NA	"abundance"	156	146
"Dorea"	"DMM"	"DMM3"	"DMMDMM3"	0.255796429815491	-0.32416067819199	0.257949219176026	0.10496281039431	0.339436185226761	0.198908429222748	0.358932503860598	NA	"abundance"	156	154
"Unclassified Coriobacteriaceae"	"DMM"	"DMM4"	"DMMDMM4"	0.708793764481988	0.0814786249515754	0.30181986039479	0.106621288064769	0.342041092111779	0.201874477060948	0.361566227571847	NA	"abundance"	156	149
"Faecalibacterium"	"DMM"	"DMM2"	"DMMDMM2"	0.629570950431489	0.122087243445568	0.197092670317313	0.111650088240951	0.355330836385884	0.21083443427769	0.374816772049227	NA	"abundance"	156	154
"Oscillospira"	"DMM"	"DMM2"	"DMMDMM2"	-0.332889976686358	0.122087243445568	0.145265279679724	0.117229603864844	0.367258368357832	0.117229603864844	0.281351049275626	NA	"abundance"	156	156
"[Eubacterium]"	"DMM"	"DMM5"	"DMMDMM5"	-1.53896747094575	0	0.980088433034997	0.11636085071322	0.367258368357832	0.219181853847736	0.386791506790123	NA	"prevalence"	156	57
"Veillonella"	"DMM"	"DMM5"	"DMMDMM5"	-1.20674216928411	-0.174568388781452	0.617601457468319	0.120377547076762	0.374196871145593	0.226264340313306	0.396375486680243	NA	"abundance"	156	91
"Veillonella"	"DMM"	"DMM6"	"DMMDMM6"	1.03600919973343	-1.62367419828121	1.34603117024392	0.122750987886515	0.378639585711481	0.230434170745915	0.396939503918352	NA	"abundance"	156	91
"Veillonella"	"DMM"	"DMM2"	"DMMDMM2"	0.703426465958506	0	0.464627412760837	0.130036449928462	0.398050507032926	0.243163421546927	0.410980430783538	NA	"prevalence"	156	91
"[Eubacterium]"	"DMM"	"DMM4"	"DMMDMM4"	0.88309690450233	0.0814786249515754	0.499117891719186	0.151041903002885	0.40812929858743	0.0201981498435494	0.078186386491159	NA	"abundance"	156	57
"Unclassified Christensenellaceae"	"DMM"	"DMM5"	"DMMDMM5"	0.500813224749415	-0.174568388781452	0.404503203735104	0.142425769775892	0.40812929858743	0.264566439655529	0.434903736420048	NA	"abundance"	156	152
"Unclassified Lachnospiraceae"	"DMM"	"DMM2"	"DMMDMM2"	-0.278506608232844	0.122087243445568	0.102867820897654	0.14034092477308	0.40812929858743	0.14034092477308	0.295579416253768	NA	"abundance"	156	156
"Bilophila"	"DMM"	"DMM6"	"DMMDMM6"	-8.29892772288623	0	5.76859693388065	0.150252869928997	0.40812929858743	0.150252869928997	0.295579416253768	NA	"prevalence"	156	153
