feature	Aggregatibacter	Akkermansia	Bacteroides	Bifidobacterium	Bilophila	Blautia	Clostridium	Coprococcus	Desulfovibrio	Dialister	Dorea	Erwinia	Faecalibacterium	Fusobacterium	Lachnobacterium	Lachnospira	Methanobrevibacter	Oscillospira	Parabacteroides	Parvimonas	Phascolarctobacterium	Prevotella	Providencia	Pseudomonas	Roseburia	Ruminococcus	Serratia	Sutterella	Synergistes	Unclassified Burkholderiaceae	Unclassified Christensenellaceae	Unclassified Clostridiaceae	Unclassified Coriobacteriaceae	Unclassified Cyanobacteria	Unclassified Enterobacteriaceae	Unclassified Erysipelotrichaceae	Unclassified Firmicutes	Unclassified Lachnospiraceae	Unclassified Proteobacteria	Unclassified Rikenellaceae	Unclassified Ruminococcaceae	Unclassified S24-7	Unclassified Tenericutes	Unclassified [Barnesiellaceae]	Veillonella	[Eubacterium]	[Prevotella]	[Ruminococcus]
LLM.2013.11.10	NA	0.000506175339137477	0.109840048592833	0.00283458189916987	0.00151852601741243	0.00840251062968212	0.000911115610447459	0.000708645474792468	0.00121482081392995	0.0145778497671593	0.00566916379833975	0.0021259364243774	0.0837214010933387	0.000101235067827495	NA	0.045353310386718	NA	0.0107309171897145	0.0298643450091112	NA	0.00617533913747722	0.0802794087872039	NA	NA	0.00344199230613485	0.0415063778092731	NA	0.00192346628872241	NA	NA	0.00101235067827495	0.000202470135654991	0.000101235067827495	NA	0.241344401700749	0.00830127556185463	0.0386717959101033	0.0650941486130796	0.0210568941081191	0.0422150232840656	0.0438347843693055	0.00850374569750962	0.00161976108523993	0.00141729094958494	0.000202470135654991	0.000101235067827495	0.0741040696497267	0.000809880542619964
LLM.2013.12.14	NA	0.007083586318559	0.136612021857924	0.0103217972070431	0.00404776361060514	0.00809552722121028	0.00404776361060514	0.00101194090265129	0.00303582270795386	0.0111313499291641	0.00202388180530257	NA	0.0748836267961951	NA	NA	0.0161910544424206	0.00101194090265129	0.00607164541590771	0.0678000404776361	NA	0.00809552722121028	0.00505970451325643	NA	NA	NA	0.0313701679821898	NA	0.00303582270795386	0.00101194090265129	NA	0.00505970451325643	0.00101194090265129	0.00101194090265129	NA	0.241853875733657	0.00809552722121028	0.0303582270795386	0.0667880995749848	0.0273224043715847	0.0627403359643797	0.0758955676988464	0.014167172637118	NA	0.00202388180530257	NA	NA	0.0597045132564258	0.00202388180530257
LLM.2014.01.19	0.000620925178515989	0.153472006623202	0.157301045224051	0.00165580047604264	0.0073476146124392	0.0290799958604988	0.00341508848183794	0.00952085273724516	0.0055883266066439	0.0128324536893304	0.00310462589257994	NA	0.03611714788368	0.00413950119010659	NA	0.0353927351754114	0.00103487529752665	0.00434647624961192	0.111352582013867	0.000620925178515989	0.000517437648763324	0.00496740142812791	NA	0.00020697505950533	0.00134533788678464	0.0222498188968229	NA	0.00279416330332195	0.000620925178515989	NA	0.00196626306530063	0.00165580047604264	0.00144882541653731	NA	0.0310462589257994	0.0143847666356204	0.0417054744903239	0.0576425540722343	0.0331160095208527	0.10058987891959	0.0794784228500466	0.000827900238021318	0.0020697505950533	0.00507088895788058	NA	0.00020697505950533	0.0152126668736417	0.00393252613060126
LLM.2014.02.17	NA	0.0502441008950366	0.215520748576078	NA	0.00752644426362897	0.00854353132628153	0.00111879576891782	0.0286818551668023	0.00274613506916192	0.00183075671277461	0.0134255492270138	NA	0.0259357200976404	0.00823840520748576	NA	0.00925549227013832	0.00101708706265256	0.00437347436940602	0.0586859235150529	0.00254271765663141	0.0107811228641172	0.00417005695687551	NA	0.00152563059397884	0.00183075671277461	0.0184092758340114	NA	0.00467860048820179	0.00305126118795769	NA	0.011493083807974	0.00101708706265256	0.00223759153783564	NA	0.140561432058584	0.0121033360455655	0.0360048820179007	0.0370219690805533	0.0190195280716029	0.0855370219690806	0.132831570382425	0.003966639544345	0.0065093572009764	0.0113913751017087	NA	0.000101708706265256	0.0124084621643613	0.00366151342554923
LLM.2014.03.23	0.000101419878296146	0.0399594320486815	0.159330628803245	NA	0.00253549695740365	0.0077079107505071	0.000405679513184584	0.0268762677484787	0.00202839756592292	0.00598377281947262	0.00243407707910751	NA	0.0924949290060852	0.000101419878296146	NA	0.0276876267748479	0.00101419878296146	0.0102434077079108	0.0630831643002028	0.000101419878296146	0.0077079107505071	0.0143002028397566	NA	NA	0.00314401622718053	0.0250507099391481	NA	0.00496957403651116	0.000608519269776876	NA	0.00517241379310345	0.00101419878296146	0.000811359026369168	NA	0.167444219066937	0.0175456389452333	0.0482758620689655	0.0420892494929006	0.0372210953346856	0.0447261663286004	0.0790060851926978	0.0233265720081136	0.00517241379310345	0.00354969574036511	0.000202839756592292	NA	0.0254563894523327	0.00111561866125761
LLM.2014.05.04	0.000611807892321811	0.0396655450188641	0.107576221066585	0.000509839910268176	0.00672988681553992	0.0106046701335781	0.00193739165901907	0.0149892933618844	0.00540430304884266	0.0133578056490262	0.0327317222392169	NA	0.0347710818802896	0.0020393596410727	NA	0.0119302539002753	0.00407871928214541	0.00652595085143265	0.0560823901294993	0.00122361578464362	0.0104007341694708	0.0113184460079535	0.000101967982053635	NA	0.000101967982053635	0.0221270521056388	NA	0.00438462322830631	0.00234526358723361	NA	0.00693382277964719	0.00152951973080453	0.00254919955134088	NA	0.239012949933721	0.0164168451106353	0.0185581727337616	0.0415009686958295	0.00305903946160905	0.0837157132660345	0.151320485367595	0.00520036708473539	0.00295707147955542	0.00693382277964719	0.000101967982053635	0.000815743856429081	0.0112164780258999	0.00662791883348629
LLM.2014.06.16	0.000101337657073368	0.0495541143088772	0.112687474665586	0.000101337657073368	0.00172274017024726	0.00800567490879611	0.00172274017024726	0.0588771787596271	0.00172274017024726	0.010437778678557	0.00364815565464126	NA	0.0379002837454398	0.000202675314146737	0.000101337657073368	0.01925415484394	NA	0.00851236319416295	0.062423996757195	NA	0.00456019456830158	0.0483380624239967	NA	NA	0.00141872719902716	0.0238143494122416	NA	0.007701661937576	0.000405350628293474	NA	0.00111471422780705	0.000506688285366842	0.000810701256586948	0.00516822051074179	0.16396432914471	0.00526955816781516	0.025841102553709	0.0433725172274017	0.00952573976489663	0.0899878394811512	0.0626266720713417	0.0418524523713012	0.00273611674098095	0.003850830968788	0.000202675314146737	NA	0.0785366842318606	0.00141872719902716
LLM.2014.07.24	0.00192795535261289	0.0917300862506342	0.16468797564688	0.000101471334348047	0.00375443937087773	0.0211060375443937	0.00233384069000507	0.0157280568239472	0.00872653475393201	0.00284119736174531	0.0341958396752917	NA	0.0852359208523592	0.00121765601217656	NA	0.0177574835109082	0.00101471334348047	0.0076103500761035	0.0429223744292237	0.000710299340436327	0.0107559614408929	0.0438356164383562	NA	0.00030441400304414	0.00111618467782851	0.0248604769152714	0.00182648401826484	0.00568239472349061	0.00091324200913242	NA	0.00436326737696601	0.00101471334348047	0.0015220700152207	0.0105530187721969	0.0178589548452562	0.00740740740740741	0.0450532724505327	0.0588533739218671	0.010857432775241	0.0855403348554033	0.102688990360223	0.00994419076610857	0.00426179604261796	0.0111618467782851	0.000101471334348047	0.000405885337392187	0.0315575849822425	0.00395738203957382
LLM.2014.08.22	0.000102145045965271	0.0119509703779367	0.0958120531154239	0.000919305413687436	0.00224719101123596	0.0378958120531154	0.0017364657814096	0.0446373850868233	0.00623084780388151	0.00561797752808989	0.0100102145045965	NA	0.151378958120531	NA	NA	0.0295199182839632	0.00204290091930541	0.00500510725229826	0.0293156281920327	0.000102145045965271	0.00541368743615935	0.0185903983656793	NA	NA	0.00449438202247191	0.0590398365679265	NA	0.00694586312563841	0.000102145045965271	NA	0.00132788559754852	0.000510725229826353	0.00429009193054137	0.00377936670071502	0.0534218590398366	0.015832482124617	0.0838610827374872	0.122165474974464	0.0186925434116445	0.0363636363636364	0.0931562819203268	0.00909090909090909	0.00183861082737487	0.00296220633299285	0.000204290091930541	0.000102145045965271	0.0122574055158325	0.0110316649642492
LLM.2014.08.25	NA	0.0995382247306311	0.200307850179579	0.000820933812211391	0.00194971780400205	0.0207285787583376	0.000615700359158543	0.0146741918932786	0.00112878399179066	0.00379681888147768	0.00625962031811185	NA	0.105079527963058	0.000513083632632119	NA	0.0240123140071832	0.00513083632632119	0.00328373524884556	0.0350949204720369	0.0017444843509492	0.0150846587993843	0.0123140071831709	NA	0.000102616726526424	0.00205233453052848	0.0296562339661365	NA	0.00420728578758338	0.00246280143663417	NA	0.00461775269368907	0.00102616726526424	0.00944073884043099	0.000205233453052848	0.034376603386352	0.0107747562852745	0.0494612621857363	0.0637249871729092	0.00266803488968702	0.0893791688045151	0.114417650076963	0.00615700359158543	0.00379681888147768	0.00769625448948178	NA	0.000820933812211391	0.00738840430990251	0.00348896870189841
LLM.2014.09.28	NA	0.0036374658987572	0.147115287460847	0.000202081438819844	0.00171769222996868	0.014347782156209	0.00151561079114883	0.0434475093462665	0.00252601798524805	0.00939678690512277	0.00282914014347782	NA	0.104779226028089	0.000101040719409922	NA	0.0161665151055876	0.00101040719409922	0.00798221683338385	0.0169748408608669	0.000101040719409922	0.00656764676164494	0.066282711932909	NA	NA	0.0125290492068304	0.0385975548145903	NA	0.00424371021521673	0.000101040719409922	NA	0.0009093664746893	0.00171769222996868	0.00101040719409922	0.00596140244518541	0.161564110336466	0.00767909467515409	0.0501161968273214	0.0859856522178438	0.0257653834495302	0.029908052945337	0.0519349297767	0.0162675558249975	0.0009093664746893	0.00242497726583813	0.000606244316459533	NA	0.0523390926543397	0.0027280994240679
LLM.2014.11.16	0.000402657539762432	0.0025166096235152	0.110026172740085	0.000402657539762432	0.00271793839339642	0.0139923495067445	0.000704650694584256	0.0527481377088786	0.00322126031809946	0.0191262331387155	0.00543587678679283	NA	0.109724179585263	0.00241594523857459	0.00140930138916851	0.0206361989128246	0.00100664384940608	0.00845580833501107	0.0215421783772901	0.00100664384940608	0.00694584256090195	0.127239782564929	0.000100664384940608	NA	0.00714717133078317	0.0261727400845581	NA	0.00493255486208979	NA	NA	0.000805315079524864	0.00050332192470304	0.000603986309643648	0.00201328769881216	0.155023152808536	0.00744916448560499	0.0368431648882625	0.111234145359372	0.00785182202536742	0.0203342057580028	0.0551640829474532	0.00926112341453594	0.00191262331387155	0.00110730823434669	0.000301993154821824	NA	0.0352325347292128	0.00432856855244614
LLM.2014.12.07	NA	0.0169422331087977	0.149622371912635	0.000102061645233721	0.0038783425188814	0.0270463359869361	0.00153092467850582	0.0134721371708512	0.00785874668299653	0.00632782200449071	0.00806286997346397	NA	0.157379056950398	0.000204123290467442	NA	0.0293937538273117	0.00204123290467442	0.00857317819963258	0.0354153908961012	0.000102061645233721	0.00928760971626863	0.0194937742396407	0.00295978771177791	NA	0.00459277403551745	0.0353133292508675	NA	0.00949173300673607	0.000408246580934885	NA	0.00306184935701164	0.00132680138803838	0.00244947948560931	0.00734843845682792	0.00316391100224536	0.0266380894060012	0.0729740763421106	0.0678709940804246	0.0513370075525617	0.0378648703817106	0.11053276178812	0.0179628495611349	0.00214329454990814	0.00642988364972443	0.000306184935701163	0.000306184935701163	0.0320473566033884	0.0067360685854256
LLM.2014.12.17	0.000304043782304652	0.00780379041248606	0.210398297354819	0.000405391709739536	0.00577683186378839	0.0118577075098814	0.00152021891152326	0.0299989865207257	0.00364852538765582	0.0147967974054931	0.00395256916996047	NA	0.0624303232998885	0.00131752305665349	NA	0.012263099219621	NA	0.00871592175940002	0.034965034965035	0.000202695854869768	0.00293908989561163	0.0950643559339212	0.0106415323806628	0.000101347927434884	NA	0.0283774196817675	NA	0.0164183642444512	0.000202695854869768	NA	0.0019256106212628	0.000608087564609304	0.00111482720178372	0.00608087564609304	0.00202695854869768	0.00304043782304652	0.0470254383297862	0.0895915678524374	0.101043883652579	0.0303030303030303	0.0413499543934327	0.0275666362622884	0.0025336981858721	0.00273639404074187	0.000608087564609304	NA	0.076010945576163	0.00233100233100233
LLM.2015.01.06	0.00122050447518308	0.10913344182262	0.215012205044752	0.000813669650122051	0.00366151342554923	0.0134255492270138	0.00244100895036615	0.0103742880390561	0.00569568755085435	0.0109845402766477	0.0133238405207486	NA	0.0442432872253865	0.0023393002441009	NA	0.00406834825061025	0.00101708706265256	0.00264442636289666	0.0403783563873068	0.000813669650122051	0.00925549227013833	0.0349877949552482	0.000610252237591538	0.000101708706265256	0.00152563059397884	0.0197314890154597	NA	0.00335638730675346	0.000203417412530513	NA	0.00478030919446705	0.00122050447518308	0.00132221318144833	0.000610252237591538	0.0742473555736371	0.00671277461350692	0.0269528071602929	0.0637713588283157	0.0432262001627339	0.0719080553295362	0.0986574450772986	0.0183075671277461	0.00132221318144833	0.0135272579332791	0.000203417412530513	0.000101708706265256	0.0196297803091945	0.00213588283157038
LLM.2015.01.14	NA	0.108364824839138	0.132877132060055	0.00142988458788684	0.0034725768562966	0.0060259421918088	0.00142988458788684	0.0300275763456235	0.00714942293943417	0.0298233071187826	0.00265549994893269	NA	0.0529057297518129	0.000510673067102441	NA	0.0128689612909815	0.00204269226840976	0.0052088652844449	0.0341129608824431	0.000102134613420488	0.00183842304156879	0.0190991727096313	0.00786436523337759	NA	0.000919211520784394	0.043713614543969	NA	0.00714942293943417	0.00102134613420488	NA	0.0185884996425289	0.000817076907363906	0.00142988458788684	0.00398324992339904	0.0528035951383924	0.0052088652844449	0.0396282300071494	0.0733326524359105	0.0157287304667552	0.0843631906853232	0.126544786027985	0.0194055765498928	0.00377898069655806	0.0116433459299357	0.000102134613420488	0.000102134613420488	0.0268614033295884	0.00306403840261465
LLM.2015.01.25	NA	0.243966474805614	0.105321619711199	0.000403918004645057	0.00363526204180551	0.00888619610219126	0.000100979501161264	0.0500858325759871	0.00514995455922448	0.0205998182368979	0.00323134403716046	NA	0.0497828940725033	0.000807836009290114	NA	0.0174694537008987	0.00302938503483793	0.00716954458244976	0.0235282237705746	0.000201959002322529	0.00434211854993436	0.0108048066242553	0.000302938503483793	NA	0.00070685650812885	0.0176714127032212	NA	0.00373624154296678	0.0014137130162577	NA	0.00817933959406241	0.00212056952438655	0.00201959002322529	0.00313036453599919	0.000908815510451378	0.00727052408361103	0.0434211854993436	0.0504897505806321	0.0166616176916086	0.0762395233767545	0.167222053923054	0.00656366757548218	0.0042411390487731	0.0137332121579319	NA	0.000100979501161264	0.00939109360799758	0.00595779056851459
LLM.2015.02.08	0.00010129659643436	0.0558144246353323	0.117504051863857	0.000607779578606159	0.00617909238249595	0.00861021069692058	0.000405186385737439	0.0273500810372772	0.00729335494327391	0.0248176661264182	0.00526742301458671	NA	0.0907617504051864	0.000405186385737439	NA	0.0127633711507293	0.0020259319286872	0.00840761750405186	0.02927471636953	0.00010129659643436	0.00303889789303079	0.0224878444084279	0.00496353322528363	0.00010129659643436	NA	0.025628038897893	NA	0.00476094003241491	0.000911669367909238	NA	0.0127633711507293	0.00111426256077796	0.00121555915721232	0.00303889789303079	0.00141815235008104	0.00445705024311183	0.0550040518638574	0.123683144246353	0.0378849270664506	0.0602714748784441	0.152350081037277	0.0355551053484603	0.0015194489465154	0.00810372771474878	0.00121555915721232	NA	0.0375810372771475	0.00324149108589951
LLM.2015.02.23	0.000101255569056298	0.00597407857432159	0.0991292021061158	0.000405022276225192	0.00283515593357635	0.0246051032806804	0.00121506682867558	0.0549817739975699	0.00597407857432159	0.00394896719319563	0.00374645605508303	NA	0.125354394491697	NA	NA	0.0219724584852167	0.00202511138112596	0.00607533414337789	0.0261239368165249	0.000101255569056298	0.00627784528149048	0.0289590927501013	0.0101255569056298	NA	NA	0.0508302956662616	NA	0.00840421223167274	0.000202511138112596	NA	0.00617658971243418	0.000708788983394087	0.00243013365735115	0.00232887808829486	0.00151883353584447	0.0162008910490077	0.0648035641960308	0.138922640745241	0.0810044552450385	0.0314904819765087	0.0931551235317943	0.0250101255569056	0.00172134467395707	0.00475901174564601	0.000101255569056298	0.000101255569056298	0.0340218712029162	0.00617658971243418
LLM.2015.03.08	NA	0.0402087170042971	0.18743605483937	0.00214855739717618	0.00501330059341109	0.00542254962144465	0.0019439328831594	0.0147329650092081	0.00511561285041948	0.00859422958870473	0.00133005934110906	NA	0.159607120933088	0.00010231225700839	NA	0.0068549212195621	0.00439942705136075	0.00204624514016779	0.0211786372007366	0.000306936771025169	0.00654798444853693	0.0152445262942501	0.00276243093922652	NA	0.00634335993452015	0.0570902394106814	NA	0.007878043789646	0.00184162062615101	NA	0.00521792510742787	0.00163699611213423	0.00225086965418457	0.00010231225700839	0.000306936771025169	0.0308983016165337	0.0594434213218744	0.0445058317986495	0.0989359525271127	0.0535093104153878	0.0979128299570289	0.0119705340699816	0.000613873542050338	0.010231225700839	0.000409249028033558	NA	0.0162676488643339	0.00163699611213423
LLM.2015.03.24	0.000717507175071751	0.140221402214022	0.11869618696187	0.0002050020500205	0.00522755227552276	0.0153751537515375	0.000717507175071751	0.046330463304633	0.00625256252562526	0.0026650266502665	0.0234727347273473	NA	0.0720582205822058	0.003280032800328	NA	0.0173226732267323	0.003690036900369	0.0038950389503895	0.0249077490774908	0.00379253792537925	0.00994259942599426	0.0428454284542845	0.00153751537515375	0.00030750307503075	0.002050020500205	0.0359778597785978	NA	0.00410004100041	0.00297252972529725	0.0002050020500205	0.013530135301353	0.002870028700287	0.0018450184501845	0.0014350143501435	0.0126076260762608	0.0128126281262813	0.0643706437064371	0.0555555555555556	0.00912259122591226	0.0583230832308323	0.148421484214842	0.00481754817548175	0.002870028700287	0.00902009020090201	NA	0.000717507175071751	0.00594505945059451	0.00697006970069701
LLM.2015.04.04	NA	0.0124421593830334	0.0748586118251928	0.000205655526992288	0.00452442159383033	0.0312596401028278	0.000616966580976864	0.0522365038560411	0.00534704370179949	0.000616966580976864	0.00534704370179949	NA	0.175629820051414	NA	NA	0.0233419023136247	0.00308483290488432	0.00544987146529563	0.0238560411311054	0.000205655526992288	0.0103856041131105	0.0215938303341902	0.0127506426735219	0.000102827763496144	0.00329048843187661	0.0717737789203085	NA	0.00586118251928021	0.000411311053984576	NA	0.00493573264781491	0.00174807197943445	0.00596401028277635	0.00339331619537275	0.00123393316195373	0.0281748071979434	0.0976863753213368	0.117737789203085	0.0314652956298201	0.02426735218509	0.0912082262210797	0.00668380462724936	0.00246786632390746	0.00524421593830334	0.000205655526992288	0.000102827763496144	0.025706940874036	0.00658097686375321
