"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Unclassified Enterobacteriaceae"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.881361602728188	0.0376805513832458	0.281354734663796	0.00233134125080103	0.0462501321096946	0.00233134125080103	0.0312045768201035	NA	"abundance"	156	156
"[Prevotella]"	"Year"	"Year"	"Year"	-1.51018392998775	0.0228745808547927	0.476465823197568	0.0035198604285116	0.059789447029176	0.000234568010157724	0.00560530330398646	NA	"abundance"	156	82
"Bifidobacterium"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.611838696439214	0.0376805513832458	0.196529520699158	0.00362360285025309	0.059789447029176	0.00723407520288983	0.0694471219477423	NA	"abundance"	156	99
"Serratia"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-2.12520435836073	0.0376805513832458	0.569962160471416	0.00714284054675585	0.110924112020208	0.00714284054675585	0.0694471219477423	NA	"abundance"	156	29
"Faecalibacterium"	"Year"	"Year"	"Year"	-0.466292816596978	0.0228745808547927	0.0963255952820496	0.0104515722131118	0.138470123600414	0.0207939090644977	0.162479668125163	NA	"abundance"	156	154
"[Eubacterium]"	"Year"	"Year"	"Year"	-0.668103069417467	0	0.261055369268764	0.0104901608788192	0.138470123600414	0.0208702782823749	0.162479668125163	NA	"prevalence"	156	57
"Unclassified Cyanobacteria"	"Year"	"Year"	"Year"	1.07180751997883	0	0.416831549097774	0.0101311510635052	0.138470123600414	0.0201596619051389	0.162479668125163	NA	"prevalence"	156	140
"Prevotella"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.35827527278662	0	0.538487148823229	0.0116559984539788	0.146532551992876	0.0231761346079985	0.166868169177589	NA	"prevalence"	156	149
"Unclassified [Barnesiellaceae]"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.420041036432569	0.0376805513832458	0.123867365964167	0.0127288975152196	0.152746770182635	0.0252957701984861	0.173456709932476	NA	"abundance"	156	153
"Akkermansia"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.521067662772574	-0.0322515706128483	0.19419658448953	0.0272743997112517	0.191474167917377	0.0272743997112517	0.178523343564556	NA	"abundance"	156	156
"Dorea"	"Year"	"Year"	"Year"	-0.48725025426416	0.0228745808547927	0.148185299283198	0.0214382895442924	0.191474167917377	0.0214382895442924	0.162479668125163	NA	"abundance"	156	154
"Parabacteroides"	"Year"	"Year"	"Year"	-0.402805494743297	0.0228745808547927	0.094206977141151	0.0245608949581798	0.191474167917377	0.0485185523552129	0.209412698895234	NA	"abundance"	156	154
"Bifidobacterium"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.624368076387312	0	0.268770173934949	0.02017616201742	0.191474167917377	0.00723407520288983	0.0694471219477423	NA	"prevalence"	156	99
"Bilophila"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.957205984152352	0	0.432867231185647	0.0270140021068944	0.191474167917377	0.0532982479039575	0.209412698895234	NA	"prevalence"	156	153
"Blautia"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.22237304828211	0	0.561959770449333	0.0296153780340296	0.191474167917377	0.0583536854519607	0.209412698895234	NA	"prevalence"	156	155
"Coprococcus"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.22237304828211	0	0.561959770449333	0.0296153780340296	0.191474167917377	0.0583536854519607	0.209412698895234	NA	"prevalence"	156	155
"Desulfovibrio"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.22237304828211	0	0.561959770449333	0.0296153780340296	0.191474167917377	0.0583536854519607	0.209412698895234	NA	"prevalence"	156	154
"Dorea"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.22237304828211	0	0.561959770449333	0.0296153780340296	0.191474167917377	0.0583536854519607	0.209412698895234	NA	"prevalence"	156	154
"Faecalibacterium"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.22237304828211	0	0.561959770449333	0.0296153780340296	0.191474167917377	0.0583536854519607	0.209412698895234	NA	"prevalence"	156	154
"Lachnobacterium"	"Year"	"Year"	"Year"	-1.13354198692854	0	0.521508656133984	0.0297365185023199	0.191474167917377	0.058588776472001	0.209412698895234	NA	"prevalence"	156	19
"Lachnospira"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.22237304828211	0	0.561959770449333	0.0296153780340296	0.191474167917377	0.0583536854519607	0.209412698895234	NA	"prevalence"	156	154
"Parabacteroides"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.22237304828211	0	0.561959770449333	0.0296153780340296	0.191474167917377	0.0583536854519607	0.209412698895234	NA	"prevalence"	156	154
"Providencia"	"Year"	"Year"	"Year"	-0.92097578523049	0	0.413982979737415	0.0261033558671301	0.191474167917377	0.0515253265467342	0.209412698895234	NA	"prevalence"	156	85
"Ruminococcus"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.22237304828211	0	0.561959770449333	0.0296153780340296	0.191474167917377	0.0583536854519607	0.209412698895234	NA	"prevalence"	156	154
"Sutterella"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.22237304828211	0	0.561959770449333	0.0296153780340296	0.191474167917377	0.0583536854519607	0.209412698895234	NA	"prevalence"	156	154
"Unclassified Christensenellaceae"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.22237304828211	0	0.561959770449333	0.0296153780340296	0.191474167917377	0.0583536854519607	0.209412698895234	NA	"prevalence"	156	152
"Unclassified Rikenellaceae"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.22237304828211	0	0.561959770449333	0.0296153780340296	0.191474167917377	0.0583536854519607	0.209412698895234	NA	"prevalence"	156	154
"Veillonella"	"Year"	"Year"	"Year"	-0.600216069809632	0	0.269183493374506	0.0257630141287436	0.191474167917377	0.0508622953604893	0.209412698895234	NA	"prevalence"	156	91
"Unclassified Christensenellaceae"	"Year"	"Year"	"Year"	0.555711199750506	0.0228745808547927	0.184888835281122	0.0322694826896539	0.202836748334967	0.0634976458662499	0.209412698895234	NA	"abundance"	156	152
"Dialister"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.29125410338298	0	0.614231638702847	0.0355334287623433	0.203930982462144	0.0698042329650781	0.209412698895234	NA	"prevalence"	156	153
"Unclassified [Barnesiellaceae]"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.953344763856007	0	0.453218393416455	0.0354221097005611	0.203930982462144	0.0695894935454837	0.209412698895234	NA	"prevalence"	156	153
"Unclassified Burkholderiaceae"	"Year"	"Year"	"Year"	-0.880898323298624	0	0.415574214939336	0.034030203733724	0.203930982462144	0.0669023527012893	0.209412698895234	NA	"prevalence"	156	19
"Unclassified S24-7"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.29125410338298	0	0.614231638702847	0.0355334287623433	0.203930982462144	0.0698042329650781	0.209412698895234	NA	"prevalence"	156	153
"Prevotella"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	0.602899558246503	-0.0322515706128483	0.282995952293414	0.036374516681527	0.204316434126024	0.0231761346079985	0.166868169177589	NA	"abundance"	156	149
"Unclassified Clostridiaceae"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.840029593260038	0	0.403343509847735	0.0372817286283032	0.205049507455667	0.0731735299670919	0.215040577862474	NA	"prevalence"	156	154
"Prevotella"	"Year"	"Year"	"Year"	-0.616035855506771	0.0228745808547927	0.260280219320721	0.0394346036436246	0.212463986977896	0.0773141193227194	0.222664663649432	NA	"abundance"	156	149
"Unclassified Christensenellaceae"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.484901258564621	-0.0322515706128483	0.196785333031317	0.0417611685476678	0.216175460717339	0.0583536854519607	0.209412698895234	NA	"abundance"	156	152
"Unclassified Cyanobacteria"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.875394474839464	0	0.429544390313724	0.0415538892787531	0.216175460717339	0.0813810528433154	0.229781796263479	NA	"prevalence"	156	140
"[Eubacterium]"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	0.420582651456949	-0.0322515706128483	0.192395799793506	0.043395466431257	0.220315444958689	0.0849077663557277	0.235129199138938	NA	"abundance"	156	57
"Blautia"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.287564268803352	0.0376805513832458	0.0898792387557074	0.0468564635825122	0.224911025196058	0.0468564635825122	0.209412698895234	NA	"abundance"	156	155
"Clostridium"	"Year"	"Year"	"Year"	0.507186880760396	0.0228745808547927	0.178410902085363	0.0464369121853062	0.224911025196058	0.0464369121853062	0.209412698895234	NA	"abundance"	156	146
"Unclassified Proteobacteria"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.529829301654756	0.0376805513832458	0.268775883733519	0.046689336857471	0.224911025196058	0.0911987795387516	0.247785363275099	NA	"abundance"	156	152
"Bifidobacterium"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.595533743614563	-0.0322515706128483	0.259857186480136	0.048049679854439	0.226519919313784	0.0937905879747639	0.25010823459937	NA	"abundance"	156	99
"Unclassified Cyanobacteria"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.657117703194492	0	0.334882163694174	0.0497350610827972	0.228735916047669	0.0969965458646848	0.251948192582338	NA	"prevalence"	156	140
"Unclassified Proteobacteria"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.80425114502294	0	0.410791706561273	0.0502525876165333	0.228735916047669	0.0979798526709093	0.251948192582338	NA	"prevalence"	156	152
"Unclassified Burkholderiaceae"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.704486375813901	0	0.364156702727599	0.0530431709297454	0.237345713990725	0.103272763877209	0.26089961400558	NA	"prevalence"	156	19
"Lachnobacterium"	"Year"	"Year"	"Year"	-2.15271164331733	0.0228745808547927	0.801685165372695	0.0562320031923287	0.247420814046246	0.058588776472001	0.209412698895234	NA	"abundance"	156	19
"Serratia"	"Year"	"Year"	"Year"	-1.79876470368178	0.0228745808547927	0.786663817687523	0.0575080575896121	0.248887331207502	0.111708938491494	0.277346330047847	NA	"abundance"	156	29
"Coprococcus"	"Year"	"Year"	"Year"	0.468387540658874	0.0228745808547927	0.171554122177414	0.0605581307022205	0.257860427506229	0.117448974210294	0.28665512349631	NA	"abundance"	156	155
"Lachnobacterium"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-2.42250586167153	-0.0322515706128483	0.932941234349025	0.0633783692404464	0.258703796751212	0.122739920793314	0.29406234936954	NA	"abundance"	156	19
"Phascolarctobacterium"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.309385384204373	0.0376805513832458	0.118147856327498	0.0649364443590543	0.258703796751212	0.0649364443590543	0.209412698895234	NA	"abundance"	156	155
"Unclassified Lachnospiraceae"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.246823780163045	-0.0322515706128483	0.0582191263687411	0.0666358264359184	0.258703796751212	0.0666358264359184	0.209412698895234	NA	"abundance"	156	156
"Aggregatibacter"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.583971501565711	0	0.31570911171799	0.0643548100654685	0.258703796751212	0.124568078552374	0.29406234936954	NA	"prevalence"	156	52
"Lachnobacterium"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-1.00192996032075	0	0.544147451792945	0.0655799609541254	0.258703796751212	0.122739920793314	0.29406234936954	NA	"prevalence"	156	19
"Synergistes"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.47579032787602	0	0.259344420440963	0.0665666629732153	0.258703796751212	0.128702205327041	0.29892125108216	NA	"prevalence"	156	123
"Unclassified Enterobacteriaceae"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	0.517632262849827	-0.0322515706128483	0.282896022599834	0.0689630120138481	0.263858480748636	0.0689630120138481	0.209412698895234	NA	"abundance"	156	156
"Parabacteroides"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	0.224164154865724	-0.0322515706128483	0.100268636245165	0.0727536238539785	0.274385095677862	0.0583536854519607	0.209412698895234	NA	"abundance"	156	154
"Dorea"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.312638813726818	0.0376805513832458	0.130610705031569	0.0804121027070126	0.294844376592379	0.154358099152262	0.34730572309259	NA	"abundance"	156	154
"Veillonella"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	0.467218478210633	0	0.267080946276322	0.0802302632573397	0.294844376592379	0.154023631372337	0.34730572309259	NA	"prevalence"	156	91
"Fusobacterium"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.679146434330228	0.0376805513832458	0.357710887665549	0.0865017391731031	0.312828207420537	0.165520927466235	0.366692516232889	NA	"abundance"	156	85
"Serratia"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-2.0555270183029	-0.0322515706128483	1.01697215621789	0.0880106788942301	0.313984043622659	0.168275478189037	0.36714649786699	NA	"abundance"	156	29
"Clostridium"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.260419630703205	0.0376805513832458	0.155886671019573	0.0966218669432201	0.336486113452383	0.183907948714847	0.395264844999074	NA	"abundance"	156	146
"Unclassified Proteobacteria"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	0.454736611897926	-0.0322515706128483	0.274242619856805	0.0968672144787164	0.336486113452383	0.0979798526709093	0.251948192582338	NA	"abundance"	156	152
"Methanobrevibacter"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.601268770959544	0	0.371558818682613	0.105612376683037	0.362099577198983	0.200070779257434	0.423679297251036	NA	"prevalence"	156	46
"Unclassified S24-7"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.270081722436715	0.0376805513832458	0.172279688470987	0.110905366054455	0.370620463776914	0.209510731889238	0.437239788290584	NA	"abundance"	156	153
"Unclassified Burkholderiaceae"	"Year"	"Year"	"Year"	3.36902903400376	0.0228745808547927	2.02784647725656	0.121955064994091	0.392635819005366	0.0669023527012893	0.209412698895234	NA	"abundance"	156	19
"Prevotella"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-1.22820153986747	0	0.794055789343206	0.121924833031471	0.392635819005366	0.228984001153191	0.457968002306381	NA	"prevalence"	156	149
"Unclassified Coriobacteriaceae"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.516617712713007	0	0.33141041963303	0.119032901137869	0.392635819005366	0.22389697072244	0.454100898366639	NA	"prevalence"	156	149
"Providencia"	"Year"	"Year"	"Year"	0.83558519386033	0.0228745808547927	0.499385289565512	0.124791256443896	0.396926406038418	0.0515253265467342	0.209412698895234	NA	"abundance"	156	85
"Lachnospira"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.206059197459002	0.0376805513832458	0.1352481204606	0.129423029048696	0.401972701986538	0.242095737649253	0.465879628965886	NA	"abundance"	156	154
"Unclassified Proteobacteria"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-1.26265968008201	0	0.831887218837686	0.129058380883921	0.401972701986538	0.0911987795387516	0.247785363275099	NA	"prevalence"	156	152
"Unclassified Coriobacteriaceae"	"Year"	"Year"	"Year"	-0.300198125102696	0.0228745808547927	0.141102446539069	0.133633082259956	0.410222485077073	0.249408363845615	0.472563215707481	NA	"abundance"	156	149
"Unclassified Cyanobacteria"	"Year"	"Year"	"Year"	0.461957557493166	0.0228745808547927	0.245666278763858	0.135284594014366	0.410518768043593	0.0201596619051389	0.162479668125163	NA	"abundance"	156	140
"Sutterella"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	0.216526465399817	-0.0322515706128483	0.137621275922283	0.143942038242586	0.431826114727758	0.0583536854519607	0.209412698895234	NA	"abundance"	156	154
"Parvimonas"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.500172089529101	0	0.346154947341832	0.148475583618875	0.44042195590318	0.274906168306784	0.514110236833467	NA	"prevalence"	156	74
"Methanobrevibacter"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.447194605176138	-0.0322515706128483	0.281658200681568	0.175089258728788	0.507951256092308	0.319522268935379	0.569110387606742	NA	"abundance"	156	46
"Bifidobacterium"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.321538058370716	0	0.237008191928702	0.174891246437364	0.507951256092308	0.0937905879747639	0.25010823459937	NA	"prevalence"	156	99
"[Eubacterium]"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.434759668158991	0.0376805513832458	0.280308884538148	0.180945005255688	0.509276246033233	0.329148915584396	0.57067647405345	NA	"abundance"	156	57
"Synergistes"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.356041622217079	-0.0322515706128483	0.221447865641771	0.182347054683209	0.509276246033233	0.128702205327041	0.29892125108216	NA	"abundance"	156	123
"[Prevotella]"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	1.25968449904333	0	0.946518562430271	0.183234801099185	0.509276246033233	0.332894609864512	0.57067647405345	NA	"prevalence"	156	82
"Serratia"	"Year"	"Year"	"Year"	0.498743339129243	0	0.3747759474256	0.183262285504383	0.509276246033233	0.111708938491494	0.277346330047847	NA	"prevalence"	156	29
"Veillonella"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.314208588675018	0.0376805513832458	0.193922575718119	0.193747806425946	0.532806467671351	0.349957400357025	0.592869007663667	NA	"abundance"	156	91
"Synergistes"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.3879790859602	0	0.30573463469999	0.204438923965365	0.556411092029448	0.367082574298614	0.613300587050311	NA	"prevalence"	156	123
"Ruminococcus"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.114208386894078	0.0376805513832458	0.0844041690050457	0.207389723538223	0.556957440583086	0.371768949647186	0.613300587050311	NA	"abundance"	156	154
"Unclassified Clostridiaceae"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.193434440956843	0.0376805513832458	0.0901284484519739	0.209300817755205	0.556957440583086	0.374794803197413	0.613300587050311	NA	"abundance"	156	154
"Unclassified Ruminococcaceae"	"Year"	"Year"	"Year"	0.237661252754615	0.0228745808547927	0.0599468347984857	0.212955624508589	0.556957440583086	0.212955624508589	0.438080141846241	NA	"abundance"	156	156
"Unclassified Tenericutes"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.270616423226177	0.0376805513832458	0.167363911379842	0.213078414768529	0.556957440583086	0.380754418696789	0.616052093172332	NA	"abundance"	156	149
"Unclassified Cyanobacteria"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.324331824044142	0.0376805513832458	0.216255829947063	0.216515092485863	0.560392004081057	0.0813810528433154	0.229781796263479	NA	"abundance"	156	140
"Roseburia"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.421799923274271	0	0.342913347018791	0.218679079895821	0.560497835849484	0.38953761980756	0.623260191692096	NA	"prevalence"	156	139
"Unclassified Cyanobacteria"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	0.268503259486057	-0.0322515706128483	0.229222184558727	0.227094927221414	0.576471738331283	0.0969965458646848	0.251948192582338	NA	"abundance"	156	140
"Akkermansia"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.283746064949115	0.0376805513832458	0.193138553167128	0.241480862273798	0.593133786877864	0.241480862273798	0.465879628965886	NA	"abundance"	156	156
"Unclassified Firmicutes"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.173160134040671	-0.0322515706128483	0.067219342128592	0.242645640086399	0.593133786877864	0.242645640086399	0.465879628965886	NA	"abundance"	156	156
"Unclassified Rikenellaceae"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.103726141238394	0.0376805513832458	0.0827406013881593	0.236822660052274	0.593133786877864	0.417560347790312	0.648954332937141	NA	"abundance"	156	154
"Methanobrevibacter"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.360308302302684	0	0.305490774861112	0.238222672824969	0.593133786877864	0.319522268935379	0.569110387606742	NA	"prevalence"	156	46
"Dialister"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.182327812648964	0.0376805513832458	0.17276199425693	0.253153693847148	0.607568865233156	0.442220594985841	0.67744431572299	NA	"abundance"	156	153
"Roseburia"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.266087869062695	0.0376805513832458	0.180766116542435	0.252477976153641	0.607568865233156	0.38953761980756	0.623260191692096	NA	"abundance"	156	139
"Desulfovibrio"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.200202266738594	-0.0322515706128483	0.109439989280167	0.255650348346597	0.608033260932447	0.0583536854519607	0.209412698895234	NA	"abundance"	156	154
"[Prevotella]"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	0.223152561987816	-0.0322515706128483	0.205508444589231	0.263339318122971	0.620728392718432	0.457331039776471	0.693217576082229	NA	"abundance"	156	82
"Unclassified Burkholderiaceae"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.365629663556621	0	0.329844754946296	0.26765018856617	0.625306635234238	0.463663753692834	0.695495630539251	NA	"prevalence"	156	19
"Parvimonas"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.47135707320662	0.0376805513832458	0.385912809750365	0.273819887848898	0.62563951158483	0.274906168306784	0.514110236833467	NA	"abundance"	156	74
"Parvimonas"	"Year"	"Year"	"Year"	0.611100822586603	0.0228745808547927	0.509531745780791	0.273069355225945	0.62563951158483	4.15932101328573e-06	0.000149735556478286	NA	"abundance"	156	74
"Unclassified S24-7"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	0.220049498302028	-0.0322515706128483	0.210515223156245	0.274902209635759	0.62563951158483	0.0698042329650781	0.209412698895234	NA	"abundance"	156	153
"[Prevotella]"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.482583291783024	0	0.460142935852594	0.294284803443511	0.664027248795615	0.457331039776471	0.693217576082229	NA	"prevalence"	156	82
"Erwinia"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	-0.726282445053834	0	0.696805369926377	0.29727114372361	0.665081202907061	0.29727114372361	0.548808265335896	NA	"prevalence"	156	7
"[Prevotella]"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.378201922576226	0.0376805513832458	0.333676407326439	0.321717205863318	0.685024006216486	0.332894609864512	0.57067647405345	NA	"abundance"	156	82
"Bacteroides"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	0.0854669841572462	-0.0322515706128483	0.0671392671483201	0.326943275694232	0.685024006216486	0.326943275694232	0.57067647405345	NA	"abundance"	156	156
"Lachnospira"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	"X..SCFA.Propionate"	0.154694843590726	-0.0322515706128483	0.163320095724722	0.324810263857332	0.685024006216486	0.0583536854519607	0.209412698895234	NA	"abundance"	156	154
"Oscillospira"	"Year"	"Year"	"Year"	0.201530578815793	0.0228745808547927	0.0799173035786594	0.320124593028793	0.685024006216486	0.320124593028793	0.569110387606742	NA	"abundance"	156	156
"Erwinia"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.478101274194424	0	0.474994600120643	0.314155668249812	0.685024006216486	0.314155668249812	0.569110387606742	NA	"prevalence"	156	7
"Pseudomonas"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.213318951950588	0	0.216441085226983	0.324341644299911	0.685024006216486	0.543485786372652	0.762736339157045	NA	"prevalence"	156	66
