"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Unclassified Christensenellaceae;T15"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	0.75028365490054	0.0913246336273147	0.158948362562617	0.00050386801929303	0.011828434742337	0.00100748215560519	0.0138782764899578	NA	"abundance"	156	152
"Aggregatibacter;T50"	"Year"	"Year"	"Year"	-1.34383067054339	0	0.382193923815246	0.000437941980731708	0.011828434742337	0.00087569216828493	0.0136607978252449	NA	"prevalence"	156	52
"Bifidobacterium;T51"	"Year"	"Year"	"Year"	-1.16930228191216	0	0.337642805051173	0.000533922401563825	0.011828434742337	0.00106755972999676	0.0138782764899578	NA	"prevalence"	156	99
"Unclassified S24-7;T27"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	-0.583245378797449	0.0913246336273147	0.171874270744334	0.000767761195456185	0.0157939445922415	0.00153493293365912	0.0171035384036302	NA	"abundance"	156	153
"Dialister;T23"	"Year"	"Year"	"Year"	0.85866453022374	0.0349093735656781	0.192014762167342	0.00087120482629055	0.0167271326647786	0.00174165065473175	0.0181131668092102	NA	"abundance"	156	153
"[Ruminococcus];T21"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.471681254769365	0.023266629131833	0.107346226463858	0.00140018262688413	0.0252032872839143	0.00140018262688413	0.0168021915226095	NA	"abundance"	156	155
"Serratia;T22"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-2.00184096609057	0.023266629131833	0.486916985074282	0.00458567081100925	0.065224821613981	0.00458567081100925	0.0412184636588352	NA	"abundance"	156	29
"Unclassified Enterobacteriaceae;T02"	"Year"	"Year"	"Year"	2.01154198978839	0.0349093735656781	0.633071646861773	0.00396631636948541	0.065224821613981	0.00396631636948541	0.0386715846024828	NA	"abundance"	156	76
"Unclassified Enterobacteriaceae;T03"	"Year"	"Year"	"Year"	-0.987857381107286	0.0349093735656781	0.322911693513409	0.00475597657601945	0.065224821613981	0.00475597657601945	0.0412184636588352	NA	"abundance"	156	156
"[Eubacterium];T39"	"Year"	"Year"	"Year"	-0.764497636871932	0	0.268948417678515	0.0044755091654647	0.065224821613981	0.00893098814863924	0.0557293660475089	NA	"prevalence"	156	57
"Unclassified Cyanobacteria;T36"	"Year"	"Year"	"Year"	1.12544441828276	0	0.391905605261203	0.00408240377608064	0.065224821613981	0.00814814153157032	0.0557293660475089	NA	"prevalence"	156	140
"Bifidobacterium;T51"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.613378830627881	0.023266629131833	0.202020168464622	0.00518952107540016	0.0679355486234203	0.00518952107540016	0.0426086993559171	NA	"abundance"	156	99
"Unclassified Lachnospiraceae;T41"	"Year"	"Year"	"Year"	0.555257981483877	0.0349093735656781	0.116605997576832	0.00634758073256703	0.0794827500425784	0.00634758073256703	0.0495111297140228	NA	"abundance"	156	152
"Parabacteroides;T17"	"Year"	"Year"	"Year"	-0.446234965251689	0.0349093735656781	0.0943660472429006	0.00690835239597165	0.0821146613984408	0.00690835239597165	0.051319189227218	NA	"abundance"	156	154
"Veillonella;T49"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	-0.709549340406149	0	0.263694188103907	0.00712800880194799	0.0821146613984408	0.0142052090944153	0.085231254566492	NA	"prevalence"	156	91
"[Prevotella];T20"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	-0.514562504284481	0.0913246336273147	0.203456456771457	0.00882335369582909	0.0907544951570993	0.0175688558212165	0.0978836252896347	NA	"abundance"	156	82
"Dorea;T24"	"Year"	"Year"	"Year"	-0.516153698938181	0.0349093735656781	0.145172506841125	0.0087451489716952	0.0907544951570993	0.0087451489716952	0.0557293660475089	NA	"abundance"	156	154
"Unclassified Enterobacteriaceae;T03"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.779588345679522	0.023266629131833	0.287170706965855	0.00858885404378307	0.0907544951570993	0.00858885404378307	0.0557293660475089	NA	"abundance"	156	156
"Unclassified [Barnesiellaceae];T31"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.41656654296885	0.023266629131833	0.122058661729127	0.00921877883736322	0.0915520105227795	0.0183525717914742	0.0987241792920682	NA	"abundance"	156	153
"Faecalibacterium;T11"	"Year"	"Year"	"Year"	-0.384329970164237	0.0349093735656781	0.0939760594291563	0.017482302162091	0.145968273525427	0.017482302162091	0.0978836252896347	NA	"abundance"	156	154
"[Prevotella];T20"	"Year"	"Year"	"Year"	-1.09861948724753	0.0349093735656781	0.490493252836068	0.0308463433192083	0.219704014627287	0.000247222634875779	0.0048208413800777	NA	"abundance"	156	82
"Unclassified Christensenellaceae;T15"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	1.30785229302204	0	0.684898558339821	0.0561903782971964	0.247341042259318	0.00100748215560519	0.0138782764899578	NA	"prevalence"	156	152
"Unclassified S24-7;T27"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	1.03627438199477	0	0.534910110365181	0.0527102752714468	0.247341042259318	0.00153493293365912	0.0171035384036302	NA	"prevalence"	156	153
"Veillonella;T49"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	-0.262577393287564	0.0913246336273147	0.163122869751417	0.0617660723784327	0.256956421660168	0.0142052090944153	0.085231254566492	NA	"abundance"	156	91
"Unclassified Cyanobacteria;T36"	"Year"	"Year"	"Year"	0.478650146889134	0.0349093735656781	0.245133815216431	0.121635933920432	0.397819335101943	0.00814814153157032	0.0557293660475089	NA	"abundance"	156	140
"Prevotella;T09"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	0.663202234387107	0	0.4271359259868	0.12050137952128	0.397819335101943	1.08717306866452e-07	8.47994993558327e-06	NA	"prevalence"	156	149
"[Prevotella];T20"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	0.432656688775928	0	0.45164987335333	0.338089431660766	0.690565647647521	0.0175688558212165	0.0978836252896347	NA	"prevalence"	156	82
"Unclassified [Barnesiellaceae];T31"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.624673077292177	0	0.682347490134102	0.359941545228025	0.71988309045605	0.0183525717914742	0.0987241792920682	NA	"prevalence"	156	153
"Parvimonas;T45"	"Year"	"Year"	"Year"	0.50742148283306	0.0349093735656781	0.513558756428969	0.375346556558049	0.720349301401955	3.34060739394816e-06	0.000104226950691183	NA	"abundance"	156	74
"Fusobacterium;T30"	"Year"	"Year"	"Year"	-0.281595941288307	0.0349093735656781	0.420863943606588	0.473475369101699	0.813951689480363	0.000182833383458222	0.00407457254564037	NA	"abundance"	156	85
"Aggregatibacter;T50"	"Year"	"Year"	"Year"	0.346461919402653	0.0349093735656781	0.494068414194116	0.544010153246995	0.86572025193807	0.00087569216828493	0.0136607978252449	NA	"abundance"	156	52
"Bifidobacterium;T51"	"Year"	"Year"	"Year"	0.188305979981266	0.0349093735656781	0.220943061490117	0.555207117906837	0.86572025193807	0.00106755972999676	0.0138782764899578	NA	"abundance"	156	99
"Providencia;T18"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.0947426341976345	0.023266629131833	0.409155030872137	0.775394484106339	0.949174183756544	2.50484050095181e-06	9.76887795371207e-05	NA	"abundance"	156	85
"Dialister;T23"	"Year"	"Year"	"Year"	-0.185990182707528	0	0.68501760701235	0.785997628338701	0.949174183756544	0.00174165065473175	0.0181131668092102	NA	"prevalence"	156	153
"Lachnospira;T13"	"Year"	"Year"	"Year"	-0.186509036982133	0	0.838031364684983	0.823880965007487	0.949174183756544	0.000845086778058962	0.0136607978252449	NA	"prevalence"	156	154
"[Eubacterium];T39"	"Year"	"Year"	"Year"	0.0283968962111938	0.0349093735656781	0.312707727497064	0.984678491869388	1	0.00893098814863924	0.0557293660475089	NA	"abundance"	156	57
"Phascolarctobacterium;T32"	"Year"	"Year"	"Year"	8.8625429256125e-15	0	1.199517340921	0.999999999999994	1	1.85556462667023e-08	2.89468081760555e-06	NA	"prevalence"	156	155
"Bifidobacterium;T51"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.612739824773753	0	0.271928275519227	0.0242393496428158	0.183708755187656	0.00518952107540016	0.0426086993559171	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	99
"Serratia;T22"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.532804135209497	0	0.336468707387345	0.113303528106624	0.383899012878913	0.00458567081100925	0.0412184636588352	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	29
"Unclassified Enterobacteriaceae;T02"	"Year"	"Year"	"Year"	0.255036611762385	0	0.237008288270131	0.281897643884129	0.634269698739291	0.00396631636948541	0.0386715846024828	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	76
"Unclassified Lachnospiraceae;T41"	"Year"	"Year"	"Year"	0.391758765521165	0	0.48064146717271	0.415029474105433	0.77441849562831	0.00634758073256703	0.0495111297140228	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	152
"Coprococcus;T08"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.31028314025628	0	0.730254843860913	0.670911713925727	0.907148232913659	8.23677860584127e-07	4.28312487503746e-05	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	155
"Dorea;T24"	"Year"	"Year"	"Year"	-0.186509036982133	0	0.838031364684983	0.823880965007487	0.949174183756544	0.0087451489716952	0.0557293660475089	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	154
"Faecalibacterium;T11"	"Year"	"Year"	"Year"	-0.186509036982133	0	0.838031364684983	0.823880965007487	0.949174183756544	0.017482302162091	0.0978836252896347	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	154
"Parabacteroides;T17"	"Year"	"Year"	"Year"	-0.186509036982133	0	0.838031364684983	0.823880965007487	0.949174183756544	0.00690835239597165	0.051319189227218	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	154
"[Ruminococcus];T21"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	5.47111922911558e-15	0	1.06675060002367	0.999999999999996	1	0.00140018262688413	0.0168021915226095	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	155
"Unclassified Enterobacteriaceae;T03"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	NA	0	NA	NA	NA	0.00858885404378307	0.0557293660475089	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Enterobacteriaceae;T03"	"Year"	"Year"	"Year"	NA	0	NA	NA	NA	0.00475597657601945	0.0412184636588352	"All logistic values are the same"	"prevalence"	156	156
