"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Unclassified Lachnospiraceae;T41"	"Year"	"Year"	"Year"	0.604444266214147	0.0622998262062333	0.110119686599025	0.00177352382216611	0.0268828874096758	0.00177352382216611	0.0172918572661196	NA	"abundance"	156	152
"Unclassified Christensenellaceae;T15"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	-0.559601205154034	-0.0450046635973035	0.149992614528772	0.00208006995637211	0.0299530073717584	0.00415581322172082	0.0324153431294224	NA	"abundance"	156	152
"Prevotella;T09"	"Year"	"Year"	"Year"	-0.714982798827677	0.0622998262062333	0.211463777372178	0.00227196814337682	0.031158420252025	0.00453877444750913	0.0333332463603628	NA	"abundance"	156	149
"Unclassified Cyanobacteria;T36"	"Year"	"Year"	"Year"	1.30980322806783	0	0.435137981616948	0.0026117277651134	0.0341898907433027	0.00521663440830774	0.0353823898998264	NA	"prevalence"	156	140
"Faecalibacterium;T11"	"Year"	"Year"	"Year"	-0.404956482893533	0.0622998262062333	0.0845616985562873	0.00296517111803496	0.0371290992171334	0.00592154999631069	0.0384900749760195	NA	"abundance"	156	154
"[Eubacterium];T39"	"Year"	"Year"	"Year"	-0.751070901060941	0	0.258241982749343	0.0036328370810411	0.0435940449724933	0.00725247665682483	0.043514859940949	NA	"prevalence"	156	57
"[Prevotella];T20"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	0.561763478605091	-0.0450046635973035	0.191870868034746	0.00410331672805864	0.0437687117659588	0.00818979624794651	0.0456288648099877	NA	"abundance"	156	82
"Dorea;T24"	"Year"	"Year"	"Year"	-0.490855331608264	0.0622998262062333	0.137201672629273	0.00409316921628078	0.0437687117659588	0.00816958439832845	0.0456288648099877	NA	"abundance"	156	154
"Unclassified Enterobacteriaceae;T02"	"Year"	"Year"	"Year"	1.91738801722351	0.0622998262062333	0.594697417570656	0.00389541238658442	0.0437687117659588	0.00389541238658442	0.0319833859109036	NA	"abundance"	156	76
"Unclassified [Barnesiellaceae];T31"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.437126865818506	0.0170033127045657	0.121757152221308	0.0046828817398481	0.0466842283243278	0.0093438340983068	0.0485879373111954	NA	"abundance"	156	153
"Unclassified Christensenellaceae;T15"	"Year"	"Year"	"Year"	0.66986548392519	0.0622998262062333	0.166283956793508	0.00470084243543578	0.0466842283243278	0.00470084243543578	0.0333332463603628	NA	"abundance"	156	152
"Providencia;T18"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	0.642979619187825	-0.0450046635973035	0.230445576083558	0.00548024366353306	0.0510165679988615	0.0109304542564544	0.0533938191173024	NA	"abundance"	156	85
"Veillonella;T49"	"Year"	"Year"	"Year"	-0.732979287032595	0	0.263974869046391	0.0054913666943219	0.0510165679988615	0.0109525782804723	0.0533938191173024	NA	"prevalence"	156	91
"Clostridium;T48"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	1.42023569290942	0	0.522294356135995	0.00654351478584035	0.0588916330725632	0.0130442119859282	0.0616635475698424	NA	"prevalence"	156	146
"Unclassified Lachnospiraceae;T12"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	0.188910228524209	-0.0450046635973035	0.056062607071448	0.00716133911752004	0.062498959571084	0.00716133911752004	0.043514859940949	NA	"abundance"	156	156
"Unclassified Enterobacteriaceae;T03"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.780740039304035	0.0170033127045657	0.286818904282561	0.0085904512301449	0.0727661751259333	0.0085904512301449	0.0462107031690553	NA	"abundance"	156	156
"Lachnospira;T13"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	0.32021693084633	-0.0450046635973035	0.125592493958913	0.0110070393947869	0.0905722098771033	0.0218929238733353	0.097579889264009	NA	"abundance"	156	154
"[Prevotella];T20"	"Year"	"Year"	"Year"	-1.17467018870261	0.0622998262062333	0.463256596343493	0.0128216549116935	0.100431159349517	0.000332475121531163	0.00648326486985768	NA	"abundance"	156	82
"Serratia;T22"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-1.69638591426829	0.0170033127045657	0.54570477551837	0.0171071315485491	0.123171347149554	0.0171071315485491	0.0784915447521667	NA	"abundance"	156	29
"Coprococcus;T08"	"Year"	"Year"	"Year"	0.538295692383883	0.0622998262062333	0.161091229925515	0.0229900617153282	0.161491165219867	0.0229900617153282	0.0996236007664224	NA	"abundance"	156	155
"Unclassified Cyanobacteria;T36"	"Year"	"Year"	"Year"	0.419898175366992	0.0622998262062333	0.238588305198705	0.186533343896488	0.647248229423958	0.00521663440830774	0.0353823898998264	NA	"abundance"	156	140
"Clostridium;T48"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	0.158715405629717	-0.0450046635973035	0.158059716106194	0.229346973404765	0.710235788608306	0.0130442119859282	0.0616635475698424	NA	"abundance"	156	146
"Unclassified [Barnesiellaceae];T31"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.673300684911279	0	0.589617547945408	0.253484021041158	0.723136460748041	0.0093438340983068	0.0485879373111954	NA	"prevalence"	156	153
"Bifidobacterium;T51"	"Year"	"Year"	"Year"	0.307964398986313	0.0622998262062333	0.214793286667171	0.323905601692815	0.770948870144882	0.00200830184386983	0.0184291228025702	NA	"abundance"	156	99
"Aggregatibacter;T50"	"Year"	"Year"	"Year"	0.473772872545889	0.0622998262062333	0.459087329546908	0.390222735605275	0.77598538984278	0.000533833757146796	0.00832780661149001	NA	"abundance"	156	52
"Parvimonas;T45"	"Year"	"Year"	"Year"	0.54128669347884	0.0622998262062333	0.487420538292542	0.34238435521575	0.77598538984278	4.3195319813072e-06	0.000134769397816785	NA	"abundance"	156	74
"Providencia;T18"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	-0.408683171634233	0	0.428824513803157	0.340574226622403	0.77598538984278	0.0109304542564544	0.0533938191173024	NA	"prevalence"	156	85
"Unclassified S24-7;T27"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	0.633126787934597	0	0.696838572943094	0.363577022647083	0.77598538984278	0.00112936261829332	0.0125843263181255	NA	"prevalence"	156	153
"Providencia;T18"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.334445275114899	0.0170033127045657	0.40591172228476	0.393553762061066	0.776325229271144	2.64099408945546e-06	0.000102998769488763	NA	"abundance"	156	85
"Faecalibacterium;T11"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	0.598402742404155	0	0.83202977517232	0.472012569672686	0.805404166349524	0.00287100561839276	0.0248820486927373	NA	"prevalence"	156	154
"Lachnospira;T13"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	0.598402742404155	0	0.83202977517232	0.472012569672686	0.805404166349524	0.0218929238733353	0.097579889264009	NA	"prevalence"	156	154
"Unclassified Christensenellaceae;T15"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	0.598402742404155	0	0.83202977517232	0.472012569672686	0.805404166349524	0.00415581322172082	0.0324153431294224	NA	"prevalence"	156	152
"[Eubacterium];T39"	"Year"	"Year"	"Year"	-0.139995790553373	0.0622998262062333	0.310247452428892	0.543672447383985	0.876813390601879	0.00725247665682483	0.043514859940949	NA	"abundance"	156	57
"Fusobacterium;T30"	"Year"	"Year"	"Year"	-0.177119892949463	0.0622998262062333	0.41802474921242	0.58032407049261	0.890824204040736	4.93721982868126e-05	0.00110029470467754	NA	"abundance"	156	85
"Prevotella;T09"	"Year"	"Year"	"Year"	0.351658611144223	0	0.732820076293084	0.631319600384155	0.890824204040736	0.00453877444750913	0.0333332463603628	NA	"prevalence"	156	149
"Dorea;T24"	"Year"	"Year"	"Year"	0.16848827827978	0	0.718024050988964	0.814476144803932	0.953533047575335	0.00816958439832845	0.0456288648099877	NA	"prevalence"	156	154
"Faecalibacterium;T11"	"Year"	"Year"	"Year"	0.16848827827978	0	0.718024050988964	0.814476144803932	0.953533047575335	0.00592154999631069	0.0384900749760195	NA	"prevalence"	156	154
"Parabacteroides;T17"	"Year"	"Year"	"Year"	0.16848827827978	0	0.718024050988964	0.814476144803932	0.953533047575335	0.00144932088366078	0.0150729371900721	NA	"prevalence"	156	154
"Veillonella;T49"	"Year"	"Year"	"Year"	0.0263067428125277	0.0622998262062333	0.19062954433045	0.87230557878881	0.973045549722636	0.0109525782804723	0.0533938191173024	NA	"abundance"	156	91
"[Prevotella];T20"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	-0.0362907955618172	0	0.47933439376697	0.939649174965261	1	0.00818979624794651	0.0456288648099877	NA	"prevalence"	156	82
"Phascolarctobacterium;T32"	"Year"	"Year"	"Year"	6.04103097470825e-15	0	1.14202792539386	0.999999999999996	1	1.69387370724684e-09	2.64244298330507e-07	NA	"prevalence"	156	155
"Serratia;T22"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.552706820659927	0	0.333079363525874	0.097038284687438	0.393620084365946	0.0171071315485491	0.0784915447521667	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	29
"Prevotella;T09"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	0.877488955578318	0	0.594273610497216	0.139789868427748	0.536793094762551	7.07142420175444e-08	5.51571087736846e-06	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	149
"Unclassified Enterobacteriaceae;T02"	"Year"	"Year"	"Year"	0.291289412792808	0	0.227252674162133	0.199917546628312	0.677367687399457	0.00389541238658442	0.0319833859109036	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	76
"Unclassified Lachnospiraceae;T41"	"Year"	"Year"	"Year"	0.490512067400773	0	0.470520737214274	0.297185638687044	0.757428884441317	0.00177352382216611	0.0172918572661196	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	152
"Coprococcus;T08"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.352759016605614	0	0.741132418639831	0.634093617459552	0.890824204040736	4.35736597470537e-07	2.26583030684679e-05	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	155
"Coprococcus;T08"	"Year"	"Year"	"Year"	0.16848827827978	0	0.718024050988964	0.814476144803932	0.953533047575335	0.0229900617153282	0.0996236007664224	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	155
"Dialister;T23"	"Year"	"Year"	"Year"	0.19546041323992	0	0.645479889211776	0.762031535581841	0.953533047575335	0.000926379578036207	0.011355683424159	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	153
"Lachnospira;T13"	"Year"	"Year"	"Year"	0.16848827827978	0	0.718024050988964	0.814476144803932	0.953533047575335	0.000946306952013254	0.011355683424159	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	154
"Unclassified Christensenellaceae;T15"	"Year"	"Year"	"Year"	0.16848827827978	0	0.718024050988964	0.814476144803932	0.953533047575335	0.00470084243543578	0.0333332463603628	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	152
"[Ruminococcus];T21"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	3.94355882977972e-15	0	1.06636189796922	0.999999999999997	1	0.000634222581678445	0.00899442934016704	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	155
"Unclassified Enterobacteriaceae;T03"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	NA	0	NA	NA	NA	0.0085904512301449	0.0462107031690553	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Enterobacteriaceae;T03"	"Year"	"Year"	"Year"	NA	0	NA	NA	NA	0.00046536339480685	0.00806629884331874	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Lachnospiraceae;T12"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	"X..SCFA.Butyrate"	NA	0	NA	NA	NA	0.00716133911752004	0.043514859940949	"All logistic values are the same"	"prevalence"	156	156
